T10000	Aaptosyax grypus	T137160
T14520	Careproctus homopterus	T137921
T14521	Careproctus hyaleius	T137921
T14522	Careproctus inflexidens	T137921
T14523	Careproctus kidoi	T137921
T14524	Careproctus knipowitschi	T137921
T14525	Careproctus longifilis	T137921
T14526	Careproctus longipectoralis	T137921
T14527	Careproctus longipinnis	T137921
T14528	Careproctus macrodiscus	T137921
T14529	Careproctus macrophthalmus	T137921
T14530	Careproctus maculosus	T137921
T14531	Careproctus marginatus	T137921
T14532	Careproctus melanurus	T137921
T14533	Careproctus merretti	T137921
T14534	Careproctus microstomus	T137921
T14535	Careproctus mollis	T137921
T14536	Careproctus novaezelandiae	T137921
T14537	Careproctus oregonensis	T137921
T14538	Careproctus ovigerus	T137921
T14539	Careproctus parvidiscus	T137921
T14540	Careproctus paxtoni	T137921
T14541	Careproctus profundicola	T137921
T14542	Careproctus pycnosoma	T137921
T14543	Careproctus ranula	T137921
T14544	Careproctus rastrinus	T137921
T14545	Careproctus reinhardti	T137921
T14546	Careproctus rhodomelas	T137921
T14547	Careproctus roseofuscus	T137921
T14548	Careproctus rotundifrons	T137921
T14549	Careproctus segaliensis	T137921
T14550	Careproctus simus	T137921
T14551	Careproctus sinensis	T137921
T14552	Careproctus solidus	T137921
T14553	Careproctus stigmatogenus	T137921
T14554	Careproctus tapirus	T137921
T14555	Careproctus telescopus	T137921
T14556	Careproctus trachysoma	T137921
T14557	Careproctus zachirus	T137921
T14558	Carinotetraodon borneensis	T137922
T14559	Carinotetraodon irrubesco	T137922
T14560	Carinotetraodon lorteti	T137922
T14561	Carinotetraodon salivator	T137922
T14562	Carinotetraodon travancoricus	T137922
T14563	Caristius groenlandicus	T137923
T14564	Caristius macropus	T137923
T14565	Caristius opalescens	T137923
T14566	Carlana eigenmanni	T137924
T14567	Carlarius heudelotii	T137925
T14568	Carlhubbsia kidderi	T137926
T14569	Carlhubbsia stuarti	T137926
T14570	Carnegiella marthae	T137927
T14571	Carnegiella myersi	T137927
T14572	Carnegiella schereri	T137927
T14573	Carnegiella strigata	T137927
T14574	Carpathospinosus propheticus	T137928
T14575	Carpiodes carpio	T137929
T14576	Carpiodes cyprinus	T137929
T14577	Carpiodes velifer	T137929
T14578	Caspiosoma caspium	T137930
T14579	Castleichthys auritus	T137931
T14580	Cataetyx alleni	T137932
T14581	Cataetyx bruuni	T137932
T14582	Cataetyx chthamalorhynchus	T137932
T14583	Cataetyx laticeps	T137932
T14584	Cataetyx lepidogenys	T137932
T14585	Cataetyx messieri	T137932
T14586	Cataetyx nielseni	T137932
T14587	Cataetyx niki	T137932
T14588	Cataetyx platyrhynchus	T137932
T14589	Cataetyx rubrirostris	T137932
T14590	Cataetyx simus	T137932
T14591	Catathyridium garmani	T137933
T14592	Catathyridium grandirivi	T137933
T14593	Catathyridium jenynsii	T137933
T14594	Catathyridium lorentzi	T137933
T14595	Catathyridium lorentzii	T137933
T14596	Catesbya pseudomuraena	T137934
T14597	Cathorops agassizii	T137935
T14598	Cathorops aguadulce	T137935
T14599	Cathorops arenatus	T137935
T14600	Cathorops dasycephalus	T137935
T14601	Cathorops fuerthii	T137935
T14602	Cathorops hypophthalmus	T137935
T14603	Cathorops kailolae	T137935
T14604	Cathorops liropus	T137935
T14605	Cathorops manglarensis	T137935
T14606	Cathorops mapale	T137935
T14607	Cathorops melanopus	T137935
T14608	Cathorops spixii	T137935
T14609	Cathorops steindachneri	T137935
T14610	Cathorops taylori	T137935
T14611	Cathorops tuyra	T137935
T14612	Catlocarpio siamensis	T137936
T14613	Catoprion mento	T137937
T14614	Catostomus ardens	T137938
T14615	Catostomus bernardini	T137938
T14616	Catostomus catostomus	T137938
T14617	Catostomus clarkii	T137938
T14618	Catostomus columbianus	T137938
T14619	Catostomus commersonii	T137938
T14620	Catostomus discobolus	T137938
T14621	Catostomus fumeiventris	T137938
T14622	Catostomus insignis	T137938
T14623	Catostomus latipinnis	T137938
T14624	Catostomus macrocheilus	T137938
T14625	Catostomus microps	T137938
T14626	Catostomus occidentalis	T137938
T14627	Catostomus platyrhynchus	T137938
T14628	Catostomus plebeius	T137938
T14629	Catostomus rimiculus	T137938
T14630	Catostomus santaanae	T137938
T14631	Catostomus snyderi	T137938
T14632	Catostomus tahoensis	T137938
T14633	Catostomus utawana	T137938
T14634	Catostomus warnerensis	T137938
T14635	Caulolatilus affinis	T137939
T14636	Caulolatilus bermudensis	T137939
T14637	Caulolatilus chrysops	T137939
T14638	Caulolatilus cyanops	T137939
T14639	Caulolatilus dooleyi	T137939
T14640	Caulolatilus guppyi	T137939
T14641	Caulolatilus hubbsi	T137939
T14642	Caulolatilus intermedius	T137939
T14643	Caulolatilus microps	T137939
T14644	Caulolatilus princeps	T137939
T14645	Caulolatilus williamsi	T137939
T14646	Caulophryne bacescui	T137940
T14647	Caulophryne jordani	T137940
T14648	Caulophryne pelagica	T137940
T14649	Caulophryne polynema	T137940
T14650	Cebidichthys violaceus	T137941
T14651	Centracanthus cirrus	T137942
T14652	Centrarchops chapini	T137943
T14653	Centrarchus macropterus	T137944
T14654	Centriscops humerosus	T137945
T14655	Centriscus cristatus	T137946
T14656	Centriscus scutatus	T137946
T14657	Centroberyx affinis	T137947
T14658	Centroberyx australis	T137947
T14659	Centroberyx druzhinini	T137947
T14660	Centroberyx gerrardi	T137947
T14661	Centroberyx lineatus	T137947
T14662	Centroberyx spinosus	T137947
T14663	Centrobranchus andreae	T137948
T14664	Centrobranchus brevirostris	T137948
T14665	Centrobranchus choerocephalus	T137948
T14666	Centrobranchus nigroocellatus	T137948
T14667	Centrochir crocodili	T137949
T14668	Centrodoras brachiatus	T137950
T14669	Centrodoras hasemani	T137950
T14670	Centrodraco abstractum	T137951
T14671	Centrodraco acanthopoma	T137951
T14672	Centrodraco antrifilum	T137951
T14673	Centrodraco gegonipus	T137951
T14674	Centrodraco insolitus	T137951
T14675	Centrodraco lineatus	T137951
T14676	Centrodraco oregonus	T137951
T14677	Centrodraco pseudoxenicus	T137951
T14678	Centrodraco rubellus	T137951
T14679	Centrodraco striatus	T137951
T14680	Centrogenys vaigiensis	T137952
T14681	Centrolabrus caeruleus	T137953
T14682	Centrolabrus exoletus	T137953
T14683	Centrolabrus trutta	T137953
T14684	Centrolophus niger	T137954
T14685	Centromochlus altae	T137955
T14686	Centromochlus concolor	T137955
T14687	Centromochlus existimatus	T137955
T14688	Centromochlus heckelii	T137955
T14689	Centromochlus macracanthus	T137955
T14690	Centromochlus musaica	T137955
T14691	Centromochlus perugiae	T137955
T14692	Centromochlus punctatus	T137955
T14693	Centromochlus reticulatus	T137955
T14694	Centromochlus romani	T137955
T14695	Centromochlus schultzi	T137955
T14696	Centromochlus simplex	T137955
T14697	Centrophryne spinulosa	T137956
T14698	Centropogon australis	T137957
T14699	Centropogon latifrons	T137957
T14700	Centropomus armatus	T137958
T14701	Centropomus ensiferus	T137958
T14702	Centropomus medius	T137958
T14703	Centropomus mexicanus	T137958
T14704	Centropomus nigrescens	T137958
T14705	Centropomus parallelus	T137958
T14706	Centropomus pectinatus	T137958
T14707	Centropomus poeyi	T137958
T14708	Centropomus robalito	T137958
T14709	Centropomus undecimalis	T137958
T14710	Centropomus unionensis	T137958
T14711	Centropomus viridis	T137958
T14712	Centropristis fuscula	T137959
T14713	Centropristis ocyurus	T137959
T14714	Centropristis philadelphica	T137959
T14715	Centropristis striata	T137959
T14716	Centropyge abei	T137960
T14717	Centropyge acanthops	T137960
T14718	Centropyge argi	T137960
T14719	Centropyge aurantia	T137960
T14720	Centropyge aurantonotus	T137960
T14721	Centropyge bicolor	T137960
T14722	Centropyge bispinosa	T137960
T14723	Centropyge boylei	T137960
T14724	Centropyge colini	T137960
T14725	Centropyge debelius	T137960
T14726	Centropyge eibli	T137960
T14727	Centropyge ferrugata	T137960
T14728	Centropyge fisheri	T137960
T14729	Centropyge flavipectoralis	T137960
T14730	Centropyge flavissima	T137960
T14731	Centropyge heraldi	T137960
T14732	Centropyge hotumatua	T137960
T14733	Centropyge interruptus	T137960
T14734	Centropyge joculator	T137960
T14735	Centropyge loricula	T137960
T14736	Centropyge multicolor	T137960
T14737	Centropyge multispinis	T137960
T14738	Centropyge nahackyi	T137960
T14739	Centropyge narcosis	T137960
T14740	Centropyge nigriocella	T137960
T14741	Centropyge nox	T137960
T14742	Centropyge potteri	T137960
T14743	Centropyge resplendens	T137960
T14744	Centropyge shepardi	T137960
T14745	Centropyge tibicen	T137960
T14746	Centropyge venusta	T137960
T14747	Centropyge vrolikii	T137960
T14748	Cephalocassis borneensis	T137961
T14749	Cephalocassis manillensis	T137961
T14750	Cephalocassis melanochir	T137961
T14751	Cephalopholis aitha	T137962
T14752	Cephalopholis argus	T137962
T14753	Cephalopholis aurantia	T137962
T14754	Cephalopholis aurantius	T137962
T14755	Cephalopholis boenak	T137962
T14756	Cephalopholis cruentata	T137962
T14757	Cephalopholis cyanostigma	T137962
T14758	Cephalopholis formosa	T137962
T14759	Cephalopholis fulva	T137962
T14760	Cephalopholis hemistiktos	T137962
T14761	Cephalopholis igarashiensis	T137962
T14762	Cephalopholis leopardus	T137962
T14763	Cephalopholis microprion	T137962
T14764	Cephalopholis miniata	T137962
T14765	Cephalopholis nigri	T137962
T14766	Cephalopholis nigripinnis	T137962
T14767	Cephalopholis oligosticta	T137962
T14768	Cephalopholis panamensis	T137962
T14769	Cephalopholis polleni	T137962
T14770	Cephalopholis polyspila	T137962
T14771	Cephalopholis sexmaculata	T137962
T14772	Cephalopholis sonnerati	T137962
T14773	Cephalopholis spiloparaea	T137962
T14774	Cephalopholis taeniops	T137962
T14775	Cephalopholis urodeta	T137962
T14776	Cephalopholis urodetus	T137962
T14777	Cephalosilurus albomarginatus	T137963
T14778	Cephalosilurus apurensis	T137963
T14779	Cephalosilurus fowleri	T137963
T14780	Cephalosilurus nigricaudus	T137963
T14781	Cepola australis	T137964
T14782	Cepola macrophthalma	T137964
T14783	Cepola pauciradiata	T137964
T14784	Cepola schlegelii	T137964
T14785	Ceratias holboelli	T137965
T14786	Ceratias tentaculatus	T137965
T14787	Ceratias uranoscopus	T137965
T14788	Ceratobranchia binghami	T137966
T14789	Ceratobranchia delotaenia	T137966
T14790	Ceratobranchia elatior	T137966
T14791	Ceratobranchia joanae	T137966
T14792	Ceratobranchia obtusirostris	T137966
T14793	Ceratobregma acanthops	T137967
T14794	Ceratobregma helenae	T137967
T14795	Ceratoglanis pachynema	T137968
T14796	Ceratoglanis scleronema	T137968
T14797	Ceratoscopelus maderensis	T137969
T14798	Ceratoscopelus townsendi	T137969
T14799	Ceratoscopelus warmingii	T137969
T14800	Cercamia cladara	T137970
T14801	Cercamia eremia	T137970
T14802	Cerdale fasciata	T137971
T14803	Cerdale floridana	T137971
T14804	Cerdale ionthas	T137971
T14805	Cestraeus goldiei	T137972
T14806	Cestraeus oxyrhyncus	T137972
T14807	Cestraeus plicatilis	T137972
T14808	Cetengraulis edentulus	T137973
T14809	Cetengraulis mysticetus	T137973
T14810	Cetichthys indagator	T137974
T14811	Cetichthys parini	T137974
T14812	Cetomimoides parri	T137975
T14813	Cetomimus gillii	T137976
T14814	Cetomimus hempeli	T137976
T14815	Cetomimus picklei	T137976
T14816	Cetomimus teevani	T137976
T14817	Cetonurichthys subinflatus	T137977
T14818	Cetonurus crassiceps	T137978
T14819	Cetonurus globiceps	T137978
T14820	Cetonurus robustus	T137978
T14821	Cetopsidium ferreirai	T137979
T14822	Cetopsidium minutum	T137979
T14823	Cetopsidium morenoi	T137979
T14824	Cetopsidium orientale	T137979
T14825	Cetopsidium pemon	T137979
T14826	Cetopsidium roae	T137979
T14827	Cetopsidium soniae	T137979
T14828	Cetopsis amphiloxa	T137980
T14829	Cetopsis arcana	T137980
T14830	Cetopsis baudoensis	T137980
T14831	Cetopsis caiapo	T137980
T14832	Cetopsis candiru	T137980
T14833	Cetopsis coecutiens	T137980
T14834	Cetopsis fimbriata	T137980
T14835	Cetopsis gobioides	T137980
T14836	Cetopsis jurubidae	T137980
T14837	Cetopsis montana	T137980
T14838	Cetopsis motatanensis	T137980
T14839	Cetopsis oliveirai	T137980
T14840	Cetopsis orinoco	T137980
T14841	Cetopsis othonops	T137980
T14842	Cetopsis parma	T137980
T14843	Cetopsis pearsoni	T137980
T14844	Cetopsis plumbea	T137980
T14845	Cetopsis sandrae	T137980
T14846	Cetopsis sarcodes	T137980
T14847	Cetopsis starnesi	T137980
T14848	Cetopsis umbrosa	T137980
T14849	Cetopsorhamdia boquillae	T137981
T14850	Cetopsorhamdia filamentosa	T137981
T14851	Cetopsorhamdia iheringi	T137981
T14852	Cetopsorhamdia insidiosa	T137981
T14853	Cetopsorhamdia molinae	T137981
T14854	Cetopsorhamdia nasus	T137981
T14855	Cetopsorhamdia orinoco	T137981
T14856	Cetopsorhamdia phantasia	T137981
T14857	Cetopsorhamdia picklei	T137981
T14858	Cetoscarus bicolor	T137982
T14859	Cetoscarus ocellatus	T137982
T14860	Cetostoma regani	T137983
T14861	Chaca bankanensis	T137984
T14862	Chaca burmensis	T137984
T14863	Chaca chaca	T137984
T14864	Chaenocephalus aceratus	T137985
T14865	Chaenodraco wilsoni	T137986
T14866	Chaenogobius annularis	T137987
T14867	Chaenogobius gulosus	T137987
T14868	Chaenomugil proboscideus	T137988
T14869	Chaenophryne draco	T137989
T14870	Chaenophryne longiceps	T137989
T14871	Chaenophryne melanorhabdus	T137989
T14872	Chaenophryne quasiramifera	T137989
T14873	Chaenophryne ramifera	T137989
T14874	Chaenopsis alepidota	T137990
T14875	Chaenopsis deltarrhis	T137990
T14876	Chaenopsis limbaughi	T137990
T14877	Chaenopsis megalops	T137990
T14878	Chaenopsis ocellata	T137990
T14879	Chaenopsis resh	T137990
T14880	Chaenopsis roseola	T137990
T14881	Chaenopsis schmitti	T137990
T14882	Chaenopsis stephensi	T137990
T14883	Chaetobranchopsis australis	T137991
T14884	Chaetobranchopsis orbicularis	T137991
T14885	Chaetobranchus flavescens	T137992
T14886	Chaetobranchus semifasciatus	T137992
T14887	Chaetodermis penicilligerus	T137993
T14888	Chaetodipterus faber	T137994
T14889	Chaetodipterus lippei	T137994
T14890	Chaetodipterus zonatus	T137994
T14891	Chaetodon andamanensis	T137995
T14892	Chaetodon argentatus	T137995
T14893	Chaetodon assarius	T137995
T14894	Chaetodon aureofasciatus	T137995
T14895	Chaetodon auriga	T137995
T14896	Chaetodon auripes	T137995
T14897	Chaetodon austriacus	T137995
T14898	Chaetodon baronessa	T137995
T14899	Chaetodon bennetti	T137995
T14900	Chaetodon blackburnii	T137995
T14901	Chaetodon burgessi	T137995
T14902	Chaetodon capistratus	T137995
T14903	Chaetodon citrinellus	T137995
T14904	Chaetodon collare	T137995
T14905	Chaetodon daedalma	T137995
T14906	Chaetodon declivis	T137995
T14907	Chaetodon decussatus	T137995
T14908	Chaetodon dialeucos	T137995
T14909	Chaetodon dolosus	T137995
T14910	Chaetodon ephippium	T137995
T14911	Chaetodon falcula	T137995
T14912	Chaetodon fasciatus	T137995
T14913	Chaetodon flavirostris	T137995
T14914	Chaetodon flavocoronatus	T137995
T14915	Chaetodon fremblii	T137995
T14916	Chaetodon gardineri	T137995
T14917	Chaetodon guentheri	T137995
T14918	Chaetodon guttatissimus	T137995
T14919	Chaetodon hoefleri	T137995
T14920	Chaetodon humeralis	T137995
T14921	Chaetodon interruptus	T137995
T14922	Chaetodon kleinii	T137995
T14923	Chaetodon larvatus	T137995
T14924	Chaetodon leucopleura	T137995
T14925	Chaetodon lineolatus	T137995
T14926	Chaetodon litus	T137995
T14927	Chaetodon lunula	T137995
T14928	Chaetodon lunulatus	T137995
T14929	Chaetodon madagaskariensis	T137995
T14930	Chaetodon marleyi	T137995
T14931	Chaetodon melannotus	T137995
T14932	Chaetodon melapterus	T137995
T14933	Chaetodon mertensii	T137995
T14934	Chaetodon mesoleucos	T137995
T14935	Chaetodon meyeri	T137995
T14936	Chaetodon miliaris	T137995
T14937	Chaetodon mitratus	T137995
T14938	Chaetodon multicinctus	T137995
T14939	Chaetodon nigropunctatus	T137995
T14940	Chaetodon nippon	T137995
T14941	Chaetodon ocellatus	T137995
T14942	Chaetodon ocellicaudus	T137995
T14943	Chaetodon octofasciatus	T137995
T14944	Chaetodon oligacanthus	T137995
T14945	Chaetodon ornatissimus	T137995
T14946	Chaetodon oxycephalus	T137995
T14947	Chaetodon paucifasciatus	T137995
T14948	Chaetodon pelewensis	T137995
T14949	Chaetodon plebeius	T137995
T14950	Chaetodon punctatofasciatus	T137995
T14951	Chaetodon quadrimaculatus	T137995
T14952	Chaetodon rafflesii	T137995
T14953	Chaetodon rainfordi	T137995
T14954	Chaetodon reticulatus	T137995
T14955	Chaetodon robustus	T137995
T14956	Chaetodon sanctaehelenae	T137995
T14957	Chaetodon sedentarius	T137995
T14958	Chaetodon selene	T137995
T14959	Chaetodon semeion	T137995
T14960	Chaetodon semilarvatus	T137995
T14961	Chaetodon speculum	T137995
T14962	Chaetodon striatus	T137995
T14963	Chaetodon tinkeri	T137995
T14964	Chaetodon triangulum	T137995
T14965	Chaetodon trichrous	T137995
T14966	Chaetodon tricinctus	T137995
T14967	Chaetodon trifascialis	T137995
T14968	Chaetodon trifasciatus	T137995
T14969	Chaetodon ulietensis	T137995
T14970	Chaetodon unimaculatus	T137995
T14971	Chaetodon vagabundus	T137995
T14972	Chaetodon wiebeli	T137995
T14973	Chaetodon xanthocephalus	T137995
T14974	Chaetodon xanthurus	T137995
T14975	Chaetodon zanzibarensis	T137995
T14976	Chaetodontoplus caeruleopunctatus	T137996
T14977	Chaetodontoplus cephalareticulatus	T137996
T14978	Chaetodontoplus chrysocephalus	T137996
T14979	Chaetodontoplus conspicillatus	T137996
T14980	Chaetodontoplus dimidiatus	T137996
T14981	Chaetodontoplus duboulayi	T137996
T14982	Chaetodontoplus melanosoma	T137996
T14983	Chaetodontoplus meredithi	T137996
T14984	Chaetodontoplus mesoleucus	T137996
T14985	Chaetodontoplus niger	T137996
T14986	Chaetodontoplus personifer	T137996
T14987	Chaetodontoplus septentrionalis	T137996
T14988	Chaetodontoplus vanderloosi	T137996
T14989	Chaetostoma aequinoctiale	T137997
T14990	Chaetostoma alternifasciatum	T137997
T14991	Chaetostoma anale	T137997
T14992	Chaetostoma anomalum	T137997
T14993	Chaetostoma branickii	T137997
T14994	Chaetostoma breve	T137997
T14995	Chaetostoma brevilabiatum	T137997
T14996	Chaetostoma changae	T137997
T14997	Chaetostoma dermorhynchum	T137997
T14998	Chaetostoma dorsale	T137997
T14999	Chaetostoma dupouii	T137997
T15000	Chaetostoma fischeri	T137997
T15001	Chaetostoma greeni	T137997
T15002	Chaetostoma guairense	T137997
T15003	Chaetostoma jegui	T137997
T15004	Chaetostoma lepturum	T137997
T15005	Chaetostoma leucomelas	T137997
T15006	Chaetostoma lineopunctatum	T137997
T15007	Chaetostoma loborhynchos	T137997
T15008	Chaetostoma machiquense	T137997
T15009	Chaetostoma marcapatae	T137997
T15010	Chaetostoma marginatum	T137997
T15011	Chaetostoma marmorescens	T137997
T15012	Chaetostoma microps	T137997
T15013	Chaetostoma milesi	T137997
T15014	Chaetostoma mollinasum	T137997
T15015	Chaetostoma niveum	T137997
T15016	Chaetostoma nudirostre	T137997
T15017	Chaetostoma palmeri	T137997
T15018	Chaetostoma patiae	T137997
T15019	Chaetostoma paucispinis	T137997
T15020	Chaetostoma pearsei	T137997
T15021	Chaetostoma sericeum	T137997
T15022	Chaetostoma sovichthys	T137997
T15023	Chaetostoma stannii	T137997
T15024	Chaetostoma tachiraense	T137997
T15025	Chaetostoma taczanowskii	T137997
T15026	Chaetostoma thomsoni	T137997
T15027	Chaetostoma vagum	T137997
T15028	Chaetostoma vasquezi	T137997
T15029	Chaetostoma venezuelae	T137997
T15030	Chaetostoma yurubiense	T137997
T15031	Chaeturichthys stigmatias	T137998
T15032	Chagunius baileyi	T137999
T15033	Chagunius chagunio	T137999
T15034	Chagunius nicholsi	T137999
T15035	Chalaroderma capito	T138000
T15036	Chalaroderma ocellata	T138000
T15037	Chalceus erythrurus	T138001
T15038	Chalceus macrolepidotus	T138001
T15039	Chalinochromis brichardi	T138002
T15040	Chalinochromis popelini	T138002
T15041	Chalixodytes tauensis	T138003
T15042	Champsocephalus esox	T138004
T15043	Champsocephalus gunnari	T138004
T15044	Champsochromis caeruleus	T138005
T15045	Champsochromis spilorhynchus	T138005
T15046	Champsodon atridorsalis	T138006
T15047	Champsodon capensis	T138006
T15048	Champsodon fimbriatus	T138006
T15049	Champsodon guentheri	T138006
T15050	Champsodon longipinnis	T138006
T15051	Champsodon machaeratus	T138006
T15052	Champsodon nudivittis	T138006
T15053	Champsodon omanensis	T138006
T15054	Champsodon pantolepis	T138006
T15055	Champsodon sagittus	T138006
T15056	Champsodon sechellensis	T138006
T15057	Champsodon snyderi	T138006
T15058	Champsodon vorax	T138006
T15059	Chanda nama	T138007
T15060	Chandramara chandramara	T138008
T15061	Channa amphibeus	T138009
T15062	Channa argus	T138009
T15063	Channa asiatica	T138009
T15064	Channa aurantimaculata	T138009
T15065	Channa bankanensis	T138009
T15066	Channa barca	T138009
T15067	Channa bleheri	T138009
T15068	Channa cyanospilos	T138009
T15069	Channa gachua	T138009
T15070	Channa harcourtbutleri	T138009
T15071	Channa lucius	T138009
T15072	Channa maculata	T138009
T15073	Channa marulioides	T138009
T15074	Channa marulius	T138009
T15075	Channa melanoptera	T138009
T15076	Channa melasoma	T138009
T15077	Channa micropeltes	T138009
T15078	Channa nox	T138009
T15079	Channa orientalis	T138009
T15080	Channa ornatipinnis	T138009
T15081	Channa panaw	T138009
T15082	Channa pleurophthalma	T138009
T15083	Channa pleurophthalmus	T138009
T15084	Channa pulchra	T138009
T15085	Channa punctata	T138009
T15086	Channa stewartii	T138009
T15087	Channa striata	T138009
T15088	Channa striatus	T138009
T15089	Channallabes alvarezi	T138010
T15090	Channallabes apus	T138010
T15091	Channallabes longicaudatus	T138010
T15092	Channallabes ogooensis	T138010
T15093	Channallabes sanghaensis	T138010
T15094	Channallabes teugelsi	T138010
T15095	Channichthys aelitae	T138011
T15096	Channichthys irinae	T138011
T15097	Channichthys mithridatis	T138011
T15098	Channichthys normani	T138011
T15099	Channichthys panticapaei	T138011
T15100	Channichthys rhinoceratus	T138011
T15101	Channichthys rugosus	T138011
T15102	Channichthys velifer	T138011
T15103	Channomuraena vittata	T138012
T15104	Chanodichthys dabryi	T138013
T15105	Chanodichthys erythropterus	T138013
T15106	Chanodichthys mongolicus	T138013
T15107	Chanodichthys oxycephalus	T138013
T15108	Chanos chanos	T138014
T15109	Chapalichthys encaustus	T138015
T15110	Chapalichthys pardalis	T138015
T15111	Chapalichthys peraticus	T138015
T15112	Characidium alipioi	T138016
T15113	Characidium bahiense	T138016
T15114	Characidium bimaculatum	T138016
T15115	Characidium boaevistae	T138016
T15116	Characidium boavistae	T138016
T15117	Characidium boehlkei	T138016
T15118	Characidium bolivianum	T138016
T15119	Characidium borellii	T138016
T15120	Characidium brevirostre	T138016
T15121	Characidium chupa	T138016
T15122	Characidium crandellii	T138016
T15123	Characidium declivirostre	T138016
T15124	Characidium etheostoma	T138016
T15125	Characidium etzeli	T138016
T15126	Characidium fasciatum	T138016
T15127	Characidium gomesi	T138016
T15128	Characidium grajahuensis	T138016
T15129	Characidium hasemani	T138016
T15130	Characidium heinianum	T138016
T15131	Characidium heirmostigmata	T138016
T15132	Characidium interruptum	T138016
T15133	Characidium japuhybense	T138016
T15134	Characidium lagosantense	T138016
T15135	Characidium lanei	T138016
T15136	Characidium laterale	T138016
T15137	Characidium lauroi	T138016
T15138	Characidium longum	T138016
T15139	Characidium marshi	T138016
T15140	Characidium nupelia	T138016
T15141	Characidium occidentale	T138016
T15142	Characidium oiticicai	T138016
T15143	Characidium orientale	T138016
T15144	Characidium pellucidum	T138016
T15145	Characidium phoxocephalum	T138016
T15146	Characidium pteroides	T138016
T15147	Characidium pterostictum	T138016
T15148	Characidium purpuratum	T138016
T15149	Characidium rachovii	T138016
T15150	Characidium roesseli	T138016
T15151	Characidium sanctjohanni	T138016
T15152	Characidium schindleri	T138016
T15153	Characidium schubarti	T138016
T15154	Characidium serrano	T138016
T15155	Characidium steindachneri	T138016
T15156	Characidium stigmosum	T138016
T15157	Characidium tenue	T138016
T15158	Characidium timbuiense	T138016
T15159	Characidium vestigipinne	T138016
T15160	Characidium vidali	T138016
T15161	Characidium xanthopterum	T138016
T15162	Characidium xavante	T138016
T15163	Characidium zebra	T138016
T15164	Characodon lateralis	T138017
T15165	Charax apurensis	T138018
T15166	Charax caudimaculatus	T138018
T15167	Charax condei	T138018
T15168	Charax gibbosus	T138018
T15169	Charax hemigrammus	T138018
T15170	Charax leticiae	T138018
T15171	Charax macrolepis	T138018
T15172	Charax metae	T138018
T15173	Charax michaeli	T138018
T15174	Charax niger	T138018
T15175	Charax notulatus	T138018
T15176	Charax pauciradiatus	T138018
T15177	Charax rupununi	T138018
T15178	Charax stenopterus	T138018
T15179	Charax tectifer	T138018
T15180	Charax unimaculatus	T138018
T15181	Charitopsis spinosus	T138019
T15182	Charitosomous lineolatus	T138020
T15183	Charitosomus hakelensis	T138021
T15184	Charitosomus lineolatus	T138021
T15185	Charitosomus major	T138021
T15186	Chascanopsetta lugubris	T138022
T15187	Chascanopsetta megagnatha	T138022
T15188	Chascanopsetta prorigera	T138022
T15189	Chasmistes brevirostris	T138023
T15190	Chasmistes cujus	T138023
T15191	Chasmistes liorus	T138023
T15192	Chasmocranus brachynemus	T138024
T15193	Chasmocranus brevior	T138024
T15194	Chasmocranus chimantanus	T138024
T15195	Chasmocranus longior	T138024
T15196	Chasmocranus lopezi	T138024
T15197	Chasmocranus peruanus	T138024
T15198	Chasmocranus quadrizonatus	T138024
T15199	Chasmocranus rosae	T138024
T15200	Chasmocranus surinamensis	T138024
T15201	Chasmocranus truncatorostris	T138024
T15202	Chasmodes bosquianus	T138025
T15203	Chasmodes longimaxilla	T138025
T15204	Chasmodes saburrae	T138025
T15205	Chatrabus damaranus	T138026
T15206	Chatrabus hendersoni	T138026
T15207	Chatrabus melanurus	T138026
T15208	Chaudhuria caudata	T138027
T15209	Chaudhuria fusipinnis	T138027
T15210	Chauliodus barbatus	T138028
T15211	Chauliodus danae	T138028
T15212	Chauliodus macouni	T138028
T15213	Chauliodus minimus	T138028
T15214	Chauliodus pammelas	T138028
T15215	Chauliodus schmidti	T138028
T15216	Chauliodus slaoni	T138028
T15217	Chauliodus sloani	T138028
T15218	Chauliodus vasnetzovi	T138028
T15219	Chaunacops coloratus	T138029
T15220	Chaunacops melanostomus	T138029
T15221	Chaunacops roseus	T138029
T15222	Chaunax abei	T138030
T15223	Chaunax breviradius	T138030
T15224	Chaunax endeavouri	T138030
T15225	Chaunax fimbriatus	T138030
T15226	Chaunax latipunctatus	T138030
T15227	Chaunax penicillatus	T138030
T15228	Chaunax pictus	T138030
T15229	Chaunax stigmaeus	T138030
T15230	Chaunax suttkusi	T138030
T15231	Chaunax tosaensis	T138030
T15232	Chaunax umbrinus	T138030
T15233	Cheilinus abudjubbe	T138031
T15234	Cheilinus chlorourus	T138031
T15235	Cheilinus fasciatus	T138031
T15236	Cheilinus lunulatus	T138031
T15237	Cheilinus oxycephalus	T138031
T15238	Cheilinus trilobatus	T138031
T15239	Cheilinus undulatus	T138031
T15240	Cheilio inermis	T138032
T15241	Cheilochromis euchilus	T138033
T15242	Cheilodactylus ephippium	T138034
T15243	Cheilodactylus fasciatus	T138034
T15244	Cheilodactylus fuscus	T138034
T15245	Cheilodactylus nigripes	T138034
T15246	Cheilodactylus pixi	T138034
T15247	Cheilodactylus spectabilis	T138034
T15248	Cheilodactylus variegatus	T138034
T15249	Cheilodactylus vittatus	T138034
